Application,Policy,Hostname,FriendlyName,Result,ExitCode,LastResult,Version,LastSeen,UUID
Google Chrome,Chrome Patching,Amaras-Mac.local,Amara's Mac,Success,0,Success,113.0.5672,04/12/2023,EDDE801F
Google Chrome,Chrome Patching,Autumns-Mac.local,Autumn's Mac,Waiting,1,Waiting,105.0.5195,04/12/2023,5263FC39
Google Chrome,Chrome Patching,Marianas-Mac.local,Mariana's Mac,Success,0,Success,113.0.5672,04/12/2023,5169E903
Google Chrome,Chrome Patching,Archers-Mac.local,Archer's Mac,Waiting,1,Waiting,113.0.5672,04/12/2023,BCBBB910
Google Chrome,Chrome Patching,Logans-Mac.local,Logan's Mac,Success,0,Success,113.0.5672,04/12/2023,582686D3
Google Chrome,Chrome Patching,Roberts-Mac.local,Robert's Mac,Success,0,Success,113.0.5672,04/12/2023,99B8F589
Google Chrome,Chrome Patching,Andreas-Mac.local,Andrea's Mac,Success,0,Success,106.0.5249,04/12/2023,497B780D
Google Chrome,Chrome Patching,Esmeraldas-Mac.local,Esmeralda's Mac,Success,0,Success,113.0.5672,04/12/2023,F9B0CFFD
Google Chrome,Chrome Patching,Pablos-Mac.local,Pablo's Mac,Success,0,Success,105.0.5195,04/12/2023,B56B756F
Google Chrome,Chrome Patching,Harrisons-Mac.local,Harrison's Mac,Success,0,Success,113.0.5672,04/12/2023,ADB65123
Google Chrome,Chrome Patching,Emmas-Mac.local,Emma's Mac,Success,0,Success,113.0.5672,04/12/2023,B2BC55C0
Google Chrome,Chrome Patching,Winters-Mac.local,Winter's Mac,Success,0,Success,109.0.5414,04/12/2023,BF734A2F
Google Chrome,Chrome Patching,Ariels-Mac.local,Ariel's Mac,Success,0,Success,113.0.5672,04/12/2023,8254BFC6
Google Chrome,Chrome Patching,Atticuss-Mac.local,Atticus's Mac,Success,0,Success,105.0.5195,04/12/2023,4E33BB31
Google Chrome,Chrome Patching,Mackenzies-Mac.local,Mackenzie's Mac,Success,0,Success,113.0.5672,04/12/2023,9D0183FF
Google Chrome,Chrome Patching,Alayahs-Mac.local,Alayah's Mac,Success,0,Success,113.0.5672,04/12/2023,7FE6AC42
Google Chrome,Chrome Patching,Esmes-Mac.local,Esme's Mac,Success,0,Success,113.0.5672,04/12/2023,A5C5796B
Google Chrome,Chrome Patching,Athenas-Mac.local,Athena's Mac,Success,0,Success,113.0.5672,04/12/2023,C0D703A9
Google Chrome,Chrome Patching,Thomass-Mac.local,Thomas's Mac,Success,0,Success,113.0.5672,04/12/2023,D4197FF8
Google Chrome,Chrome Patching,Zaydens-Mac.local,Zayden's Mac,Waiting,1,Waiting,113.0.5672,04/12/2023,C1698DD2
Google Chrome,Chrome Patching,Braydens-Mac.local,Brayden's Mac,Success,0,Success,113.0.5672,04/12/2023,CBA9130F
Google Chrome,Chrome Patching,Khalils-Mac.local,Khalil's Mac,Success,0,Success,113.0.5672,04/12/2023,EF14DBB0
Google Chrome,Chrome Patching,Isaacs-Mac.local,Isaac's Mac,Success,0,Success,113.0.5672,04/12/2023,7C2786D5
Google Chrome,Chrome Patching,Delilahs-Mac.local,Delilah's Mac,Success,0,Success,113.0.5672,04/12/2023,49CF062A
Google Chrome,Chrome Patching,Ariyahs-Mac.local,Ariyah's Mac,Success,0,Success,113.0.5672,04/12/2023,8F21E47D
Google Chrome,Chrome Patching,Haydens-Mac.local,Hayden's Mac,Success,0,Success,105.0.5195,04/12/2023,FDAB0144
Google Chrome,Chrome Patching,Bakers-Mac.local,Baker's Mac,Success,0,Success,113.0.5672,04/12/2023,B9273F20
Google Chrome,Chrome Patching,Calvins-Mac.local,Calvin's Mac,Success,0,Success,113.0.5672,04/12/2023,84DF9C16
Google Chrome,Chrome Patching,Gabriels-Mac.local,Gabriel's Mac,Success,0,Success,109.0.5414,04/12/2023,B9D47559
Google Chrome,Chrome Patching,Esthers-Mac.local,Esther's Mac,Success,0,Success,113.0.5672,04/12/2023,D9ED46FF
Google Chrome,Chrome Patching,Presleys-Mac.local,Presley's Mac,Success,0,Success,113.0.5672,04/12/2023,73A4C8DE
Google Chrome,Chrome Patching,Malachis-Mac.local,Malachi's Mac,Success,0,Success,109.0.5414,04/12/2023,282BCF4C
Google Chrome,Chrome Patching,Zoes-Mac.local,Zoe's Mac,Success,0,Success,113.0.5672,04/12/2023,090FFD06
Google Chrome,Chrome Patching,Javiers-Mac.local,Javier's Mac,Success,0,Success,113.0.5672,04/12/2023,B97D7EC9
Google Chrome,Chrome Patching,Scarletts-Mac.local,Scarlett's Mac,Success,0,Success,113.0.5672,04/12/2023,C2624A82
Google Chrome,Chrome Patching,Rivers-Mac.local,River's Mac,Success,0,Success,109.0.5414,04/12/2023,B771FE2A
Google Chrome,Chrome Patching,Jesses-Mac.local,Jesse's Mac,Success,0,Success,109.0.5414,04/12/2023,819F815C
Google Chrome,Chrome Patching,Rowans-Mac.local,Rowan's Mac,Success,0,Success,110.0.5481,04/12/2023,6A891FE2
Google Chrome,Chrome Patching,Crews-Mac.local,Crew's Mac,Success,0,Success,113.0.5672,04/12/2023,70BC8FB0
Google Chrome,Chrome Patching,Jamesons-Mac.local,Jameson's Mac,Success,0,Success,113.0.5672,04/12/2023,999A4DDB
Google Chrome,Chrome Patching,Penelopes-Mac.local,Penelope's Mac,Success,0,Success,105.0.5195,04/12/2023,4ECA7F7A
Google Chrome,Chrome Patching,Leias-Mac.local,Leia's Mac,Success,0,Success,113.0.5672,04/12/2023,E8283D4A
Google Chrome,Chrome Patching,Arianas-Mac.local,Ariana's Mac,Waiting,1,Waiting,109.0.5414,04/12/2023,95DE8B65
Google Chrome,Chrome Patching,Bristols-Mac.local,Bristol's Mac,Waiting,1,Waiting,113.0.5672,04/12/2023,CC0ADF51
Google Chrome,Chrome Patching,Bradys-Mac.local,Brady's Mac,Success,0,Success,113.0.5672,04/12/2023,3FCFA8FE
Google Chrome,Chrome Patching,Parkers-Mac.local,Parker's Mac,Success,0,Success,113.0.5672,04/12/2023,CD407D5B
Google Chrome,Chrome Patching,Legacys-Mac.local,Legacy's Mac,Success,0,Success,113.0.5672,04/12/2023,D4FAD104
Google Chrome,Chrome Patching,Maisies-Mac.local,Maisie's Mac,Success,0,Success,113.0.5672,04/12/2023,CE43F577
Google Chrome,Chrome Patching,Callies-Mac.local,Callie's Mac,Success,0,Success,109.0.5414,04/12/2023,D48FF791
Google Chrome,Chrome Patching,Dahlias-Mac.local,Dahlia's Mac,Success,0,Success,113.0.5672,04/12/2023,31915E5C
Google Chrome,Chrome Patching,Matiass-Mac.local,Matias's Mac,Success,0,Success,113.0.5672,04/12/2023,59D1AFBC
Google Chrome,Chrome Patching,Anastasias-Mac.local,Anastasia's Mac,Success,0,Success,113.0.5672,04/12/2023,8EC0018C
Google Chrome,Chrome Patching,Shilohs-Mac.local,Shiloh's Mac,Success,0,Success,113.0.5672,04/12/2023,D9DC408C
Google Chrome,Chrome Patching,Parkers-Mac.local,Parker's Mac,Success,0,Success,113.0.5672,04/12/2023,DA6B9D63
Google Chrome,Chrome Patching,Alexanders-Mac.local,Alexander's Mac,Success,0,Success,107.0.5304,04/12/2023,0A58F54F
Google Chrome,Chrome Patching,Trinitys-Mac.local,Trinity's Mac,Success,0,Success,113.0.5672,04/12/2023,EB9E7C2F
Google Chrome,Chrome Patching,Khloes-Mac.local,Khloe's Mac,Waiting,1,Waiting,113.0.5672,04/12/2023,4E9D9F39
Google Chrome,Chrome Patching,Reigns-Mac.local,Reign's Mac,Success,0,Success,104.0.5112,04/12/2023,A5DAC923
Google Chrome,Chrome Patching,Richards-Mac.local,Richard's Mac,Success,0,Success,113.0.5672,04/12/2023,44AD414F
Google Chrome,Chrome Patching,Paislees-Mac.local,Paislee's Mac,Success,0,Success,113.0.5672,04/12/2023,DC476FB5
Google Chrome,Chrome Patching,Camerons-Mac.local,Cameron's Mac,Success,0,Success,110.0.5481,04/12/2023,70205A2C
Google Chrome,Chrome Patching,Hunters-Mac.local,Hunter's Mac,Success,0,Success,113.0.5672,04/12/2023,3FE6A812
Google Chrome,Chrome Patching,Mias-Mac.local,Mia's Mac,Success,0,Success,113.0.5672,04/12/2023,8AABACDF
Google Chrome,Chrome Patching,Oaklynns-Mac.local,Oaklynn's Mac,Success,0,Success,106.0.5249,04/12/2023,FF00FC51
Google Chrome,Chrome Patching,Carloss-Mac.local,Carlos's Mac,Success,0,Success,113.0.5672,04/12/2023,B1C1F6FA
Google Chrome,Chrome Patching,Maximuss-Mac.local,Maximus's Mac,Success,0,Success,113.0.5672,04/12/2023,EC899E7D
Google Chrome,Chrome Patching,Knoxs-Mac.local,Knox's Mac,Success,0,Success,113.0.5672,04/12/2023,34499DFC
Google Chrome,Chrome Patching,Ottos-Mac.local,Otto's Mac,Waiting,1,Waiting,113.0.5672,04/12/2023,795571CF
Google Chrome,Chrome Patching,Nicos-Mac.local,Nico's Mac,Waiting,1,Waiting,113.0.5672,04/12/2023,F2D79ACF
Google Chrome,Chrome Patching,Adrians-Mac.local,Adrian's Mac,Waiting,1,Waiting,113.0.5672,04/12/2023,20477B2D
Google Chrome,Chrome Patching,Jaidens-Mac.local,Jaiden's Mac,Success,0,Success,113.0.5672,04/12/2023,7B505388
Google Chrome,Chrome Patching,Griffins-Mac.local,Griffin's Mac,Success,0,Success,113.0.5672,04/12/2023,1D4F9FFE
Google Chrome,Chrome Patching,Adelinas-Mac.local,Adelina's Mac,Success,0,Success,105.0.5195,04/12/2023,AACBE5D3
Google Chrome,Chrome Patching,Dakotas-Mac.local,Dakota's Mac,Success,0,Success,113.0.5672,04/12/2023,05BAFE29
Google Chrome,Chrome Patching,Angelas-Mac.local,Angela's Mac,Success,0,Success,103.0.5060,04/12/2023,647FC966
Google Chrome,Chrome Patching,Cadens-Mac.local,Caden's Mac,Success,0,Success,107.0.5304,04/12/2023,36FC8B8F
Google Chrome,Chrome Patching,Anas-Mac.local,Ana's Mac,Success,0,Success,113.0.5672,04/12/2023,0B765B26
Google Chrome,Chrome Patching,Zuris-Mac.local,Zuri's Mac,Success,0,Success,110.0.5481,04/12/2023,004D0013
Google Chrome,Chrome Patching,Alanis-Mac.local,Alani's Mac,Success,0,Success,113.0.5672,04/12/2023,D46625CC
Google Chrome,Chrome Patching,Maggies-Mac.local,Maggie's Mac,Success,0,Success,113.0.5672,04/12/2023,1E421562
Google Chrome,Chrome Patching,Jordans-Mac.local,Jordan's Mac,Success,0,Success,113.0.5672,04/12/2023,12F15BCD
Google Chrome,Chrome Patching,Emmanuels-Mac.local,Emmanuel's Mac,Success,0,Success,113.0.5672,04/12/2023,C19702A0
Google Chrome,Chrome Patching,Marcuss-Mac.local,Marcus's Mac,Success,0,Success,113.0.5672,04/12/2023,91EB8A8B
Google Chrome,Chrome Patching,Aylins-Mac.local,Aylin's Mac,Success,0,Success,113.0.5672,04/12/2023,9E2F9C8D
Google Chrome,Chrome Patching,Skyes-Mac.local,Skye's Mac,Waiting,1,Waiting,113.0.5672,04/12/2023,B9A7D53E
Google Chrome,Chrome Patching,Leos-Mac.local,Leo's Mac,Success,0,Success,113.0.5672,04/12/2023,108EFA6E
Google Chrome,Chrome Patching,Lennoxs-Mac.local,Lennox's Mac,Success,0,Success,103.0.5060,04/12/2023,C49A62EB
Google Chrome,Chrome Patching,Aidans-Mac.local,Aidan's Mac,Success,0,Success,113.0.5672,04/12/2023,C0A38918
Google Chrome,Chrome Patching,Adelines-Mac.local,Adeline's Mac,Success,0,Success,113.0.5672,04/12/2023,C31ADEB5
Google Chrome,Chrome Patching,Biancas-Mac.local,Bianca's Mac,Success,0,Success,109.0.5414,04/12/2023,E2FA9056
Google Chrome,Chrome Patching,Graces-Mac.local,Grace's Mac,Success,0,Success,105.0.5195,04/12/2023,A8E082B5
Google Chrome,Chrome Patching,Naomis-Mac.local,Naomi's Mac,Success,0,Success,106.0.5249,04/12/2023,ADE95CB4
Google Chrome,Chrome Patching,Lucys-Mac.local,Lucy's Mac,Success,0,Success,106.0.5249,04/12/2023,989F1FF2
Google Chrome,Chrome Patching,Grants-Mac.local,Grant's Mac,Success,0,Success,113.0.5672,04/12/2023,CFFD341D
Google Chrome,Chrome Patching,Marys-Mac.local,Mary's Mac,Success,0,Success,107.0.5304,04/12/2023,8233E681
Google Chrome,Chrome Patching,Zaras-Mac.local,Zara's Mac,Success,0,Success,105.0.5195,04/12/2023,07FDDE92
Google Chrome,Chrome Patching,Elsies-Mac.local,Elsie's Mac,Success,0,Success,113.0.5672,04/12/2023,5574BA4D
Google Chrome,Chrome Patching,Alans-Mac.local,Alan's Mac,Success,0,Success,106.0.5249,04/12/2023,FF002D09
Google Chrome,Chrome Patching,Tysons-Mac.local,Tyson's Mac,Success,0,Success,112.0.5615,04/12/2023,F17AE346
Google Chrome,Chrome Patching,Jazlyns-Mac.local,Jazlyn's Mac,Success,0,Success,113.0.5672,04/12/2023,A0FB0C1F
Google Chrome,Chrome Patching,Suttons-Mac.local,Sutton's Mac,Success,0,Success,100.0.4896,04/12/2023,52535CB7
Google Chrome,Chrome Patching,Miracles-Mac.local,Miracle's Mac,Success,0,Success,113.0.5672,04/12/2023,6F84DF96
Google Chrome,Chrome Patching,Natalies-Mac.local,Natalie's Mac,Success,0,Success,113.0.5672,04/12/2023,DF0A7EE3
Google Chrome,Chrome Patching,Izabellas-Mac.local,Izabella's Mac,Success,0,Success,112.0.5615,04/12/2023,5BFA2531
Google Chrome,Chrome Patching,Nylas-Mac.local,Nyla's Mac,Success,0,Success,113.0.5672,04/12/2023,D599BB45
Google Chrome,Chrome Patching,Kamerons-Mac.local,Kameron's Mac,Success,0,Success,106.0.5249,04/12/2023,58854E0A
Google Chrome,Chrome Patching,Nathaniels-Mac.local,Nathaniel's Mac,Success,0,Success,113.0.5672,04/12/2023,6D166EAA
Google Chrome,Chrome Patching,Aitanas-Mac.local,Aitana's Mac,Success,0,Success,113.0.5672,04/12/2023,FD3A7607
Google Chrome,Chrome Patching,Emerys-Mac.local,Emery's Mac,Success,0,Success,113.0.5672,04/12/2023,C9103946
Google Chrome,Chrome Patching,Amirs-Mac.local,Amir's Mac,Success,0,Success,113.0.5672,04/12/2023,3D88F8A0
Google Chrome,Chrome Patching,Bryces-Mac.local,Bryce's Mac,Success,0,Success,113.0.5672,04/12/2023,009680BD
Google Chrome,Chrome Patching,Zions-Mac.local,Zion's Mac,Success,0,Success,113.0.5672,04/12/2023,3C766FFA
Google Chrome,Chrome Patching,Adalynns-Mac.local,Adalynn's Mac,Success,0,Success,113.0.5672,04/12/2023,47A1875F
Google Chrome,Chrome Patching,Porters-Mac.local,Porter's Mac,Success,0,Success,113.0.5672,04/12/2023,97766770
Google Chrome,Chrome Patching,Owens-Mac.local,Owen's Mac,Success,0,Success,113.0.5672,04/12/2023,326297C0
Google Chrome,Chrome Patching,Alicias-Mac.local,Alicia's Mac,Success,0,Success,113.0.5672,04/12/2023,F50CE77F
Google Chrome,Chrome Patching,Gracies-Mac.local,Gracie's Mac,Success,0,Success,113.0.5672,04/12/2023,3D38F514
Google Chrome,Chrome Patching,Patricks-Mac.local,Patrick's Mac,Success,0,Success,105.0.5195,04/12/2023,4E3C76AB
Google Chrome,Chrome Patching,Lilas-Mac.local,Lila's Mac,Success,0,Success,113.0.5672,04/12/2023,E3ED5246
Google Chrome,Chrome Patching,Colts-Mac.local,Colt's Mac,Success,0,Success,110.0.5481,04/12/2023,F7E3C051
Google Chrome,Chrome Patching,Rylies-Mac.local,Rylie's Mac,Success,0,Success,113.0.5672,04/12/2023,BDCD1A66
Google Chrome,Chrome Patching,Amiras-Mac.local,Amira's Mac,Success,0,Success,113.0.5672,04/12/2023,968F0E82
Google Chrome,Chrome Patching,Stellas-Mac.local,Stella's Mac,Success,0,Success,113.0.5672,04/12/2023,5FFCA6B8
Google Chrome,Chrome Patching,Harlows-Mac.local,Harlow's Mac,Success,0,Success,107.0.5304,04/12/2023,404D02E1
Google Chrome,Chrome Patching,Scarlets-Mac.local,Scarlet's Mac,Success,0,Success,112.0.5615,04/12/2023,A85979B3
Google Chrome,Chrome Patching,Xaviers-Mac.local,Xavier's Mac,Success,0,Success,113.0.5672,04/12/2023,DDDB76E0
Google Chrome,Chrome Patching,Archies-Mac.local,Archie's Mac,Success,0,Success,113.0.5672,04/12/2023,D3AF9480
Google Chrome,Chrome Patching,Ninas-Mac.local,Nina's Mac,Success,0,Success,113.0.5672,04/12/2023,4DFF007E
Google Chrome,Chrome Patching,Junipers-Mac.local,Juniper's Mac,Success,0,Success,113.0.5672,04/12/2023,3007B529
Google Chrome,Chrome Patching,Rileys-Mac.local,Riley's Mac,Success,0,Success,113.0.5672,04/12/2023,6A76B1A0
Google Chrome,Chrome Patching,Phoebes-Mac.local,Phoebe's Mac,Success,0,Success,113.0.5672,04/12/2023,66BC6CFB
Google Chrome,Chrome Patching,Ravens-Mac.local,Raven's Mac,Success,0,Success,113.0.5672,04/12/2023,13B51CF9
Google Chrome,Chrome Patching,Audreys-Mac.local,Audrey's Mac,Success,0,Success,113.0.5672,04/12/2023,875ED6A2
Google Chrome,Chrome Patching,Jakes-Mac.local,Jake's Mac,Success,0,Success,113.0.5672,04/12/2023,2E027FF1
Google Chrome,Chrome Patching,Rosalies-Mac.local,Rosalie's Mac,Success,0,Success,113.0.5672,04/12/2023,9F72B4A3
Google Chrome,Chrome Patching,Callums-Mac.local,Callum's Mac,Success,0,Success,113.0.5672,04/12/2023,7FB2E286
Google Chrome,Chrome Patching,Brysons-Mac.local,Bryson's Mac,Success,0,Success,113.0.5672,04/12/2023,F8FF00A6
Google Chrome,Chrome Patching,Walters-Mac.local,Walter's Mac,Success,0,Success,113.0.5672,04/12/2023,787B390A
Google Chrome,Chrome Patching,Isabels-Mac.local,Isabel's Mac,Success,0,Success,113.0.5672,04/12/2023,3F3E9444
Google Chrome,Chrome Patching,Embers-Mac.local,Ember's Mac,Success,0,Success,113.0.5672,04/12/2023,F41436D2
Google Chrome,Chrome Patching,Melodys-Mac.local,Melody's Mac,Success,0,Success,107.0.5304,04/12/2023,148773B3
Google Chrome,Chrome Patching,Leilas-Mac.local,Leila's Mac,Success,0,Success,113.0.5672,04/12/2023,28753607
Google Chrome,Chrome Patching,Dantes-Mac.local,Dante's Mac,Success,0,Success,113.0.5672,04/12/2023,98BB264F
Google Chrome,Chrome Patching,Everlees-Mac.local,Everlee's Mac,Success,0,Success,113.0.5672,04/12/2023,8FB6DA18
Google Chrome,Chrome Patching,Kendricks-Mac.local,Kendrick's Mac,Success,0,Success,113.0.5672,04/12/2023,303773DE
Google Chrome,Chrome Patching,Emilias-Mac.local,Emilia's Mac,Success,0,Success,113.0.5672,04/12/2023,7062BFF7
Google Chrome,Chrome Patching,Wesleys-Mac.local,Wesley's Mac,Success,0,Success,111.0.5563,04/12/2023,536F6EE0
Google Chrome,Chrome Patching,Edwins-Mac.local,Edwin's Mac,Success,0,Success,113.0.5672,04/12/2023,E4039245
Google Chrome,Chrome Patching,Angelinas-Mac.local,Angelina's Mac,Success,0,Success,109.0.5414,04/12/2023,91EEFC15
Google Chrome,Chrome Patching,Caseys-Mac.local,Casey's Mac,Waiting,1,Waiting,113.0.5672,04/12/2023,A0B63ADE
Google Chrome,Chrome Patching,Rhetts-Mac.local,Rhett's Mac,Success,0,Success,113.0.5672,04/12/2023,8C35BB68
Google Chrome,Chrome Patching,Jorges-Mac.local,Jorge's Mac,Success,0,Success,113.0.5672,04/12/2023,FA6B0675
Google Chrome,Chrome Patching,Lylas-Mac.local,Lyla's Mac,Waiting,1,Waiting,113.0.5672,04/12/2023,0A36B45C
Google Chrome,Chrome Patching,Noahs-Mac.local,Noah's Mac,Success,0,Success,113.0.5672,04/12/2023,A9F28CC9
Google Chrome,Chrome Patching,Ashers-Mac.local,Asher's Mac,Success,0,Success,110.0.5481,04/12/2023,3E9CD567
Google Chrome,Chrome Patching,Kimberlys-Mac.local,Kimberly's Mac,Waiting,1,Waiting,113.0.5672,04/12/2023,9A098D67
Google Chrome,Chrome Patching,Muhammads-Mac.local,Muhammad's Mac,Success,0,Success,113.0.5672,04/12/2023,343D5E99
Google Chrome,Chrome Patching,Sophies-Mac.local,Sophie's Mac,Success,0,Success,105.0.5195,04/12/2023,EDCFFA55
Google Chrome,Chrome Patching,Sabrinas-Mac.local,Sabrina's Mac,Success,0,Success,113.0.5672,04/12/2023,9141502C
Google Chrome,Chrome Patching,Miguels-Mac.local,Miguel's Mac,Success,0,Success,109.0.5414,04/12/2023,474BBE7F
Google Chrome,Chrome Patching,Coles-Mac.local,Cole's Mac,Success,0,Success,113.0.5672,04/12/2023,0741BBFF
Google Chrome,Chrome Patching,Corbins-Mac.local,Corbin's Mac,Success,0,Success,112.0.5615,04/12/2023,71F0C990
Google Chrome,Chrome Patching,Jays-Mac.local,Jay's Mac,Success,0,Success,113.0.5672,04/12/2023,B75D6D65
Google Chrome,Chrome Patching,Emilianos-Mac.local,Emiliano's Mac,Waiting,1,Waiting,110.0.5481,04/12/2023,D5B34054
Google Chrome,Chrome Patching,Mckenzies-Mac.local,Mckenzie's Mac,Success,0,Success,113.0.5672,04/12/2023,DB7CBCB2
Google Chrome,Chrome Patching,Juliuss-Mac.local,Julius's Mac,Success,0,Success,113.0.5672,04/12/2023,8AE459A8
Google Chrome,Chrome Patching,Jeremys-Mac.local,Jeremy's Mac,Success,0,Success,113.0.5672,04/12/2023,864CEDCF
Google Chrome,Chrome Patching,Zacharys-Mac.local,Zachary's Mac,Success,0,Success,109.0.5414,04/12/2023,CDF2EC57
Google Chrome,Chrome Patching,Caydens-Mac.local,Cayden's Mac,Success,0,Success,113.0.5672,04/12/2023,A34E7B95
Google Chrome,Chrome Patching,Elenas-Mac.local,Elena's Mac,Success,0,Success,107.0.5304,04/12/2023,3507DC56
Google Chrome,Chrome Patching,Sydneys-Mac.local,Sydney's Mac,Success,0,Success,113.0.5672,04/12/2023,570AADFF
Google Chrome,Chrome Patching,Milans-Mac.local,Milan's Mac,Success,0,Success,113.0.5672,04/12/2023,DE6C396E
Google Chrome,Chrome Patching,Claires-Mac.local,Claire's Mac,Success,0,Success,105.0.5195,04/12/2023,03EF4791
Google Chrome,Chrome Patching,Bryans-Mac.local,Bryan's Mac,Success,0,Success,113.0.5672,04/12/2023,C56063D4
Google Chrome,Chrome Patching,Tanners-Mac.local,Tanner's Mac,Waiting,1,Waiting,106.0.5249,04/12/2023,5F839FAD
Google Chrome,Chrome Patching,Rubys-Mac.local,Ruby's Mac,Success,0,Success,113.0.5672,04/12/2023,7A3DCCC3
Google Chrome,Chrome Patching,Xanders-Mac.local,Xander's Mac,Success,0,Success,113.0.5672,04/12/2023,60BD5170
Google Chrome,Chrome Patching,Logans-Mac.local,Logan's Mac,Success,0,Success,113.0.5672,04/12/2023,512BC0A5
Google Chrome,Chrome Patching,Lukass-Mac.local,Lukas's Mac,Success,0,Success,113.0.5672,04/12/2023,EFE5AB66
Google Chrome,Chrome Patching,Leons-Mac.local,Leon's Mac,Success,0,Success,113.0.5672,04/12/2023,69DB1FF2
Google Chrome,Chrome Patching,Mayas-Mac.local,Maya's Mac,Waiting,1,Waiting,113.0.5672,04/12/2023,18E68A46
Google Chrome,Chrome Patching,Lias-Mac.local,Lia's Mac,Success,0,Success,113.0.5672,04/12/2023,A9839CEE
Google Chrome,Chrome Patching,Arielles-Mac.local,Arielle's Mac,Success,0,Success,106.0.5249,04/12/2023,CC39FD1A
Google Chrome,Chrome Patching,Onyxs-Mac.local,Onyx's Mac,Success,0,Success,113.0.5672,04/12/2023,A9A8AF9D
Google Chrome,Chrome Patching,Milos-Mac.local,Milo's Mac,Waiting,1,Waiting,113.0.5672,04/12/2023,BF8348A7
Google Chrome,Chrome Patching,Harmonys-Mac.local,Harmony's Mac,Waiting,1,Waiting,113.0.5672,04/12/2023,427FBAFD
Google Chrome,Chrome Patching,Apollos-Mac.local,Apollo's Mac,Success,0,Success,113.0.5672,04/12/2023,B94BD8B8
Google Chrome,Chrome Patching,Ariellas-Mac.local,Ariella's Mac,Success,0,Success,113.0.5672,04/12/2023,D064E0B4
Google Chrome,Chrome Patching,Ashtons-Mac.local,Ashton's Mac,Success,0,Success,113.0.5672,04/12/2023,D7E39B98
Google Chrome,Chrome Patching,Majors-Mac.local,Major's Mac,Success,0,Success,113.0.5672,04/12/2023,CC69989B
Google Chrome,Chrome Patching,Joshuas-Mac.local,Joshua's Mac,Success,0,Success,113.0.5672,04/12/2023,4A3141F9
Google Chrome,Chrome Patching,Maxwells-Mac.local,Maxwell's Mac,Success,0,Success,113.0.5672,04/12/2023,AF17259B
Google Chrome,Chrome Patching,Jaxs-Mac.local,Jax's Mac,Success,0,Success,113.0.5672,04/12/2023,D89FE951
Google Chrome,Chrome Patching,Diegos-Mac.local,Diego's Mac,Success,0,Success,113.0.5672,04/12/2023,7E567E6D
Google Chrome,Chrome Patching,Williams-Mac.local,William's Mac,Waiting,1,Waiting,113.0.5672,04/12/2023,5FE1634F
Google Chrome,Chrome Patching,Madisons-Mac.local,Madison's Mac,Success,0,Success,109.0.5414,04/12/2023,FC1E579F
Google Chrome,Chrome Patching,Briggss-Mac.local,Briggs's Mac,Success,0,Success,113.0.5672,04/12/2023,1B18BE22
Google Chrome,Chrome Patching,Delaneys-Mac.local,Delaney's Mac,Success,0,Success,113.0.5672,04/12/2023,0DB43D81
Google Chrome,Chrome Patching,Reeses-Mac.local,Reese's Mac,Success,0,Success,113.0.5672,04/12/2023,E27EFCE6
Google Chrome,Chrome Patching,Milanis-Mac.local,Milani's Mac,Success,0,Success,105.0.5195,04/12/2023,E3145272
Google Chrome,Chrome Patching,Harveys-Mac.local,Harvey's Mac,Success,0,Success,109.0.5414,04/12/2023,E78A7FCA
Google Chrome,Chrome Patching,Jeremiahs-Mac.local,Jeremiah's Mac,Success,0,Success,113.0.5672,04/12/2023,6DB46D42
Google Chrome,Chrome Patching,Lianas-Mac.local,Liana's Mac,Success,0,Success,113.0.5672,04/12/2023,6C031665
Google Chrome,Chrome Patching,Maddoxs-Mac.local,Maddox's Mac,Success,0,Success,113.0.5672,04/12/2023,CD3E3D71
Google Chrome,Chrome Patching,Edgars-Mac.local,Edgar's Mac,Success,0,Success,113.0.5672,04/12/2023,C673523F
Google Chrome,Chrome Patching,Finleys-Mac.local,Finley's Mac,Success,0,Success,113.0.5672,04/12/2023,BB90E7C0
Google Chrome,Chrome Patching,Kingstons-Mac.local,Kingston's Mac,Success,0,Success,106.0.5249,04/12/2023,8C2812DD
Google Chrome,Chrome Patching,Barretts-Mac.local,Barrett's Mac,Success,0,Success,109.0.5414,04/12/2023,6F2123FC
Google Chrome,Chrome Patching,Kairos-Mac.local,Kairo's Mac,Success,0,Success,113.0.5672,04/12/2023,A7C45D2A
Google Chrome,Chrome Patching,Adriels-Mac.local,Adriel's Mac,Success,0,Success,113.0.5672,04/12/2023,D721F3EF
Google Chrome,Chrome Patching,Benjamins-Mac.local,Benjamin's Mac,Success,0,Success,113.0.5672,04/12/2023,16AD3FCA
Google Chrome,Chrome Patching,Jetts-Mac.local,Jett's Mac,Success,0,Success,113.0.5672,04/12/2023,398E5E31
Google Chrome,Chrome Patching,Brookes-Mac.local,Brooke's Mac,Success,0,Success,105.0.5195,04/12/2023,AB430A02
Google Chrome,Chrome Patching,Gabriellas-Mac.local,Gabriella's Mac,Success,0,Success,109.0.5414,04/12/2023,BC4B7B54
Google Chrome,Chrome Patching,Georgias-Mac.local,Georgia's Mac,Waiting,1,Waiting,113.0.5672,04/12/2023,6B5FFD2A
Google Chrome,Chrome Patching,Andersons-Mac.local,Anderson's Mac,Success,0,Success,113.0.5672,04/12/2023,AD0163F2
Google Chrome,Chrome Patching,Nathans-Mac.local,Nathan's Mac,Success,0,Success,107.0.5304,04/12/2023,0CC45F31
